Timestamp,Class,Confidence,X1,Y1,X2,Y2
2025-04-21 10:31:59.296,chair,0.5539418458938599,390,606,590,719
2025-04-21 10:31:59.296,chair,0.5236048102378845,9,644,188,719
2025-04-21 10:31:59.296,tv,0.4417232871055603,372,81,721,291
2025-04-21 10:31:59.296,tv,0.43715161085128784,554,306,677,383
2025-04-21 10:31:59.296,tv,0.31366631388664246,456,398,675,530
2025-04-21 10:31:59.626,tv,0.7347049117088318,91,293,185,349
2025-04-21 10:31:59.626,chair,0.6484586596488953,0,381,74,578
2025-04-21 10:31:59.626,chair,0.6382335424423218,396,604,597,719
2025-04-21 10:31:59.626,tv,0.5605167150497437,683,410,870,520
2025-04-21 10:31:59.626,chair,0.5189371109008789,13,642,193,719
2025-04-21 10:31:59.626,person,0.5088704228401184,390,316,509,435
2025-04-21 10:31:59.626,tv,0.4512065649032593,373,79,724,290
2025-04-21 10:31:59.626,tv,0.4466922879219055,556,305,679,381
2025-04-21 10:31:59.626,tv,0.4285927712917328,711,301,937,390
2025-04-21 10:31:59.925,chair,0.6932961344718933,0,382,84,579
2025-04-21 10:31:59.925,tv,0.6798487305641174,97,292,190,348
2025-04-21 10:31:59.925,chair,0.6074181199073792,421,607,614,719
2025-04-21 10:31:59.925,tv,0.49046406149864197,701,410,886,520
2025-04-21 10:31:59.925,chair,0.40273064374923706,26,645,216,719
2025-04-21 10:31:59.925,tv,0.3484276235103607,566,304,690,381
2025-04-21 10:31:59.925,tv,0.33150461316108704,378,78,731,289
2025-04-21 10:32:00.063,chair,0.7482343316078186,0,382,100,580
2025-04-21 10:32:00.063,person,0.6404176354408264,414,320,534,436
2025-04-21 10:32:00.063,tv,0.6216973066329956,104,293,199,349
2025-04-21 10:32:00.063,tv,0.6167709231376648,493,400,713,529
2025-04-21 10:32:00.063,chair,0.5678318738937378,50,652,237,719
2025-04-21 10:32:00.063,chair,0.5356252193450928,448,611,638,719
2025-04-21 10:32:00.063,tv,0.5306271314620972,296,397,484,541
2025-04-21 10:32:00.063,tv,0.46329888701438904,577,305,701,383
2025-04-21 10:32:00.063,tv,0.3389686048030853,721,412,909,521
2025-04-21 10:32:00.313,chair,0.828665018081665,459,613,649,719
2025-04-21 10:32:00.313,chair,0.7443739771842957,3,383,108,581
2025-04-21 10:32:00.313,tv,0.6239932179450989,107,293,203,350
2025-04-21 10:32:00.313,tv,0.5420834422111511,582,306,706,384
2025-04-21 10:32:00.313,tv,0.5385391712188721,728,414,916,523
2025-04-21 10:32:00.313,chair,0.45293939113616943,60,656,246,719
2025-04-21 10:32:00.313,tv,0.271532267332077,502,401,722,532
2025-04-21 10:32:00.545,chair,0.8641223907470703,485,619,674,719
2025-04-21 10:32:00.545,chair,0.7010286450386047,14,383,126,583
2025-04-21 10:32:00.545,tv,0.6548666954040527,117,294,211,350
2025-04-21 10:32:00.545,tv,0.5328647494316101,520,404,742,534
2025-04-21 10:32:00.545,tv,0.4866352081298828,593,307,717,385
2025-04-21 10:32:00.545,chair,0.4749647080898285,92,659,268,719
2025-04-21 10:32:00.545,tv,0.3926526606082916,747,416,936,525
2025-04-21 10:32:00.549,tv,0.3790940046310425,321,400,512,544
2025-04-21 10:32:00.549,tv,0.3319007158279419,396,79,756,292
2025-04-21 10:32:00.817,chair,0.7357010245323181,506,621,692,719
2025-04-21 10:32:00.817,tv,0.7058141231536865,124,294,217,350
2025-04-21 10:32:00.817,tv,0.5804792642593384,603,308,726,389
2025-04-21 10:32:00.817,chair,0.5372161865234375,114,661,287,719
2025-04-21 10:32:00.817,tv,0.47067007422447205,533,405,757,535
2025-04-21 10:32:00.817,tv,0.4168681204319,334,403,526,545
2025-04-21 10:32:00.817,chair,0.40155601501464844,23,382,138,583
2025-04-21 10:32:00.817,tv,0.36751359701156616,760,417,951,528
2025-04-21 10:32:00.817,tv,0.2695351839065552,757,304,958,390
2025-04-21 10:32:01.056,chair,0.8488996028900146,539,623,723,719
2025-04-21 10:32:01.056,tv,0.7686980962753296,135,294,227,349
2025-04-21 10:32:01.064,chair,0.6765120029449463,138,663,319,719
2025-04-21 10:32:01.064,chair,0.6638680696487427,36,382,160,585
2025-04-21 10:32:01.064,person,0.6085979342460632,459,324,581,461
2025-04-21 10:32:01.064,tv,0.5136299133300781,154,402,362,541
2025-04-21 10:32:01.066,tv,0.5054313540458679,354,404,553,545
2025-04-21 10:32:01.066,tv,0.44421854615211487,555,406,781,536
2025-04-21 10:32:01.066,tv,0.42550352215766907,616,308,740,388
2025-04-21 10:32:01.066,tv,0.4119720458984375,770,304,959,397
2025-04-21 10:32:01.066,tv,0.28733426332473755,418,80,773,295
2025-04-21 10:32:01.305,tv,0.7336735725402832,143,295,237,350
2025-04-21 10:32:01.305,chair,0.7318918704986572,564,624,747,719
2025-04-21 10:32:01.305,chair,0.5589281916618347,159,663,343,719
2025-04-21 10:32:01.305,tv,0.5031580924987793,368,405,575,549
2025-04-21 10:32:01.305,chair,0.46479082107543945,47,385,177,585
2025-04-21 10:32:01.305,tv,0.36133769154548645,574,408,797,544
2025-04-21 10:32:01.305,tv,0.30486735701560974,425,81,782,295
2025-04-21 10:32:01.305,tv,0.2957213819026947,172,403,378,542
2025-04-21 10:32:01.305,tv,0.2812515199184418,797,420,959,531
2025-04-21 10:32:01.305,tv,0.25212937593460083,626,309,751,390
2025-04-21 10:32:01.595,chair,0.727006196975708,193,668,371,719
2025-04-21 10:32:01.595,chair,0.6716558933258057,595,626,777,719
2025-04-21 10:32:01.595,tv,0.5932960510253906,150,295,247,352
2025-04-21 10:32:01.595,tv,0.49926912784576416,639,310,763,390
2025-04-21 10:32:01.595,chair,0.46395739912986755,58,386,192,588
2025-04-21 10:32:01.595,tv,0.4034147560596466,388,407,594,551
2025-04-21 10:32:01.595,person,0.36967408657073975,486,324,609,494
2025-04-21 10:32:01.595,tv,0.36004459857940674,595,409,820,544
2025-04-21 10:32:01.595,tv,0.3535971939563751,434,81,793,295
2025-04-21 10:32:01.595,tv,0.27647319436073303,820,422,959,534
2025-04-21 10:32:01.595,tv,0.2527996301651001,792,307,959,412
2025-04-21 10:32:01.866,chair,0.7566444873809814,625,628,804,719
2025-04-21 10:32:01.866,person,0.7147694230079651,500,324,624,512
2025-04-21 10:32:01.866,tv,0.6394129395484924,651,311,775,391
2025-04-21 10:32:01.866,tv,0.6087830662727356,162,295,256,352
2025-04-21 10:32:01.866,chair,0.5898712277412415,69,387,209,587
2025-04-21 10:32:01.866,chair,0.5500429272651672,223,670,400,719
2025-04-21 10:32:01.866,tv,0.37991979718208313,806,307,929,385
2025-04-21 10:32:01.871,tv,0.29696473479270935,443,80,804,295
2025-04-21 10:32:01.871,tv,0.27985385060310364,408,409,614,549
2025-04-21 10:32:01.871,tv,0.2760085165500641,213,405,417,547
2025-04-21 10:32:01.871,tv,0.25375160574913025,613,410,842,544
2025-04-21 10:32:02.119,chair,0.8052876591682434,656,632,835,719
2025-04-21 10:32:02.119,tv,0.6822584271430969,170,295,265,352
2025-04-21 10:32:02.119,person,0.6536739468574524,517,326,643,507
2025-04-21 10:32:02.119,chair,0.6508502960205078,82,385,232,589
2025-04-21 10:32:02.119,tv,0.6071325540542603,664,312,789,391
2025-04-21 10:32:02.119,tv,0.4981423616409302,818,307,959,391
2025-04-21 10:32:02.119,chair,0.41344600915908813,250,678,429,719
2025-04-21 10:32:02.119,tv,0.4131788909435272,429,411,632,551
2025-04-21 10:32:02.119,tv,0.405101478099823,234,408,434,549
2025-04-21 10:32:02.119,tv,0.3987616002559662,636,412,869,545
2025-04-21 10:32:02.119,tv,0.2887219488620758,454,81,813,296
2025-04-21 10:32:02.259,chair,0.8148179054260254,689,636,864,719
2025-04-21 10:32:02.259,person,0.7798232436180115,531,328,666,510
2025-04-21 10:32:02.259,chair,0.7782093286514282,95,388,245,590
2025-04-21 10:32:02.259,tv,0.729429304599762,180,295,274,353
2025-04-21 10:32:02.259,tv,0.5802597999572754,677,313,802,396
2025-04-21 10:32:02.259,tv,0.4842940866947174,831,308,959,386
2025-04-21 10:32:02.259,tv,0.4589051306247711,447,412,649,553
2025-04-21 10:32:02.259,tv,0.4158603549003601,254,411,453,549
2025-04-21 10:32:02.259,chair,0.40125030279159546,288,685,461,719
2025-04-21 10:32:02.259,tv,0.3821870982646942,657,414,895,548
2025-04-21 10:32:02.259,tv,0.3188328444957733,255,410,453,549
2025-04-21 10:32:02.259,chair,0.2654328942298889,287,684,461,719
2025-04-21 10:32:02.527,chair,0.8275840282440186,705,638,881,719
2025-04-21 10:32:02.527,chair,0.8061640858650208,102,391,253,590
2025-04-21 10:32:02.527,tv,0.6499456763267517,186,296,282,354
2025-04-21 10:32:02.527,person,0.6363074779510498,539,328,675,497
2025-04-21 10:32:02.527,tv,0.6334526538848877,684,313,808,395
2025-04-21 10:32:02.527,tv,0.5378815531730652,838,308,959,386
2025-04-21 10:32:02.527,tv,0.4880649149417877,265,411,465,552
2025-04-21 10:32:02.527,tv,0.41260960698127747,457,412,660,557
2025-04-21 10:32:02.527,chair,0.327881783246994,302,681,474,719
2025-04-21 10:32:02.788,person,0.7685521245002747,554,332,697,497
2025-04-21 10:32:02.788,chair,0.7354429960250854,111,366,263,594
2025-04-21 10:32:02.788,chair,0.7117484211921692,742,645,913,719
2025-04-21 10:32:02.788,tv,0.6204811930656433,195,298,290,356
2025-04-21 10:32:02.788,tv,0.5383619666099548,698,316,822,400
2025-04-21 10:32:02.788,tv,0.4981550872325897,691,419,928,553
2025-04-21 10:32:02.788,tv,0.2906132638454437,477,415,682,553
2025-04-21 10:32:02.788,tv,0.2781371772289276,850,311,959,391
2025-04-21 10:32:03.053,chair,0.8208059668540955,775,649,943,719
2025-04-21 10:32:03.053,chair,0.6931192278862,122,380,274,596
2025-04-21 10:32:03.053,person,0.6785598993301392,569,334,718,497
2025-04-21 10:32:03.053,tv,0.6501355171203613,204,299,299,357
2025-04-21 10:32:03.053,tv,0.49184733629226685,710,317,836,400
2025-04-21 10:32:03.053,tv,0.3867543637752533,307,418,501,560
2025-04-21 10:32:03.053,tv,0.366036593914032,488,84,852,303
2025-04-21 10:32:03.053,tv,0.3614267110824585,864,312,959,386
2025-04-21 10:32:03.053,tv,0.2550032138824463,510,321,637,396
2025-04-21 10:32:03.291,chair,0.7587392926216125,136,380,286,597
2025-04-21 10:32:03.291,tv,0.6521527767181396,723,318,847,401
2025-04-21 10:32:03.291,tv,0.6345082521438599,215,300,309,357
2025-04-21 10:32:03.291,chair,0.5024245381355286,805,656,959,719
2025-04-21 10:32:03.291,tv,0.48873475193977356,877,313,959,387
2025-04-21 10:32:03.291,person,0.37595778703689575,583,335,730,467
2025-04-21 10:32:03.291,tv,0.3156079351902008,497,84,862,302
2025-04-21 10:32:03.291,tv,0.28831765055656433,512,418,726,565
2025-04-21 10:32:03.520,chair,0.7821034789085388,147,369,296,596
2025-04-21 10:32:03.520,tv,0.7377882599830627,734,318,859,400
2025-04-21 10:32:03.520,person,0.665555477142334,598,334,739,439
2025-04-21 10:32:03.520,tv,0.6613365411758423,223,300,318,358
2025-04-21 10:32:03.520,tv,0.4009794592857361,887,313,959,386
2025-04-21 10:32:03.520,tv,0.36434170603752136,412,320,660,425
2025-04-21 10:32:03.520,tv,0.3426898121833801,345,421,539,563
2025-04-21 10:32:03.520,tv,0.33832526206970215,507,84,870,301
2025-04-21 10:32:03.520,tv,0.26901787519454956,532,420,749,564
2025-04-21 10:32:03.705,tv,0.7102022767066956,745,318,870,402
2025-04-21 10:32:03.705,person,0.7044760584831238,612,334,750,438
2025-04-21 10:32:03.705,tv,0.6132431030273438,233,301,326,356
2025-04-21 10:32:03.705,chair,0.5220120549201965,160,393,306,598
2025-04-21 10:32:03.705,tv,0.46766915917396545,898,314,959,387
2025-04-21 10:32:03.705,tv,0.3891519606113434,549,420,769,567
2025-04-21 10:32:03.705,tv,0.3325939178466797,518,85,880,299
2025-04-21 10:32:03.705,chair,0.26719123125076294,862,674,959,719
2025-04-21 10:32:03.974,person,0.7078044414520264,620,334,760,437
2025-04-21 10:32:03.974,tv,0.6706807613372803,239,300,332,357
2025-04-21 10:32:03.974,tv,0.6295756697654724,753,318,876,398
2025-04-21 10:32:03.974,chair,0.5745561122894287,166,392,314,598
2025-04-21 10:32:03.976,tv,0.5472726225852966,559,418,779,565
2025-04-21 10:32:03.976,tv,0.4012059271335602,906,313,959,388
2025-04-21 10:32:03.976,tv,0.3996741473674774,522,84,886,299
2025-04-21 10:32:03.976,tv,0.2636096775531769,432,321,678,424
2025-04-21 10:32:04.236,person,0.7763151526451111,637,333,775,435
2025-04-21 10:32:04.236,tv,0.7109907865524292,247,300,342,357
2025-04-21 10:32:04.237,tv,0.5885016322135925,766,317,889,398
2025-04-21 10:32:04.237,tv,0.5337387919425964,531,84,896,298
2025-04-21 10:32:04.237,chair,0.5069727301597595,180,393,327,598
2025-04-21 10:32:04.237,tv,0.44485077261924744,580,417,796,562
2025-04-21 10:32:04.237,tv,0.2625534236431122,803,420,959,553
2025-04-21 10:32:04.434,person,0.7440748810768127,654,334,791,434
2025-04-21 10:32:04.434,tv,0.7155811786651611,779,316,904,399
2025-04-21 10:32:04.434,tv,0.6122236847877502,260,300,354,357
2025-04-21 10:32:04.434,tv,0.5209951996803284,541,84,908,298
2025-04-21 10:32:04.434,chair,0.48171719908714294,196,390,341,595
2025-04-21 10:32:04.434,chair,0.35656240582466125,194,390,341,596
2025-04-21 10:32:04.434,tv,0.3065854012966156,825,422,959,552
2025-04-21 10:32:04.599,person,0.7772911190986633,668,333,806,433
2025-04-21 10:32:04.599,tv,0.7587188482284546,790,317,912,395
2025-04-21 10:32:04.599,tv,0.6966462731361389,270,300,362,357
2025-04-21 10:32:04.599,tv,0.44827529788017273,843,422,959,553
2025-04-21 10:32:04.599,chair,0.387844055891037,207,394,352,597
2025-04-21 10:32:04.599,tv,0.336134672164917,550,85,914,298
2025-04-21 10:32:04.751,person,0.7930675745010376,679,334,815,433
2025-04-21 10:32:04.751,tv,0.7570039629936218,799,317,922,395
2025-04-21 10:32:04.751,tv,0.7147586345672607,277,300,370,357
2025-04-21 10:32:04.751,chair,0.42449405789375305,216,392,361,597
2025-04-21 10:32:04.752,tv,0.3350684642791748,560,85,921,298
2025-04-21 10:32:04.907,person,0.776039183139801,688,333,829,431
2025-04-21 10:32:04.907,tv,0.770748496055603,807,316,931,395
2025-04-21 10:32:04.907,tv,0.7292881608009338,285,300,378,358
2025-04-21 10:32:04.907,chair,0.5222789645195007,225,388,370,596
2025-04-21 10:32:04.907,tv,0.35703861713409424,567,85,929,298
2025-04-21 10:32:05.188,tv,0.767147421836853,290,300,384,359
2025-04-21 10:32:05.188,person,0.7662196755409241,698,333,836,430
2025-04-21 10:32:05.188,tv,0.6627165675163269,814,316,938,397
2025-04-21 10:32:05.188,chair,0.6402544379234314,235,386,377,594
2025-04-21 10:32:05.188,tv,0.3310255706310272,571,85,934,299
2025-04-21 10:32:05.188,tv,0.2579922080039978,660,415,880,560
2025-04-21 10:32:05.436,tv,0.6761459112167358,829,314,956,395
2025-04-21 10:32:05.436,chair,0.6437588334083557,251,367,392,592
2025-04-21 10:32:05.436,tv,0.5806666016578674,583,83,949,295
2025-04-21 10:32:05.436,tv,0.5751370787620544,513,317,762,428
2025-04-21 10:32:05.436,chair,0.5316300392150879,250,364,392,590
2025-04-21 10:32:05.436,tv,0.5156896710395813,304,297,395,355
2025-04-21 10:32:05.436,person,0.42183706164360046,718,329,856,429
2025-04-21 10:32:05.436,chair,0.38292109966278076,640,680,839,719
2025-04-21 10:32:05.720,tv,0.7697067260742188,312,295,403,356
2025-04-21 10:32:05.720,person,0.6563389301300049,731,330,866,426
2025-04-21 10:32:05.720,tv,0.6336399912834167,589,81,955,295
2025-04-21 10:32:05.720,tv,0.5581052899360657,839,316,959,395
2025-04-21 10:32:05.720,tv,0.37532177567481995,522,319,768,430
2025-04-21 10:32:05.975,tv,0.701592743396759,843,313,959,398
2025-04-21 10:32:05.975,person,0.6609893441200256,737,328,871,423
2025-04-21 10:32:05.975,tv,0.5720241069793701,318,297,409,355
2025-04-21 10:32:05.975,tv,0.4566250741481781,593,84,957,294
2025-04-21 10:32:05.975,tv,0.4513128697872162,528,317,773,422
2025-04-21 10:32:05.975,chair,0.4331560730934143,268,374,409,588
2025-04-21 10:32:05.975,chair,0.305237740278244,668,668,877,719
2025-04-21 10:32:06.263,chair,0.7286651134490967,270,385,409,589
2025-04-21 10:32:06.263,person,0.6741330027580261,738,327,872,422
2025-04-21 10:32:06.263,tv,0.6505369544029236,319,297,410,354
2025-04-21 10:32:06.263,tv,0.6228724718093872,843,312,959,399
2025-04-21 10:32:06.263,tv,0.3779776394367218,594,84,958,295
2025-04-21 10:32:06.263,chair,0.35509806871414185,670,667,880,719
2025-04-21 10:32:06.263,tv,0.27793288230895996,529,317,773,414
2025-04-21 10:32:06.486,person,0.690922200679779,736,328,868,423
2025-04-21 10:32:06.486,tv,0.6709120869636536,843,313,959,400
2025-04-21 10:32:06.486,chair,0.6697232723236084,268,386,408,589
2025-04-21 10:32:06.486,tv,0.6625860333442688,319,299,409,355
2025-04-21 10:32:06.486,tv,0.42280882596969604,594,85,958,294
2025-04-21 10:32:06.486,chair,0.2803105413913727,670,668,876,719
2025-04-21 10:32:06.486,chair,0.25975489616394043,879,675,959,719
2025-04-21 10:32:06.819,chair,0.7966739535331726,268,388,409,589
2025-04-21 10:32:06.820,person,0.6946901679039001,736,329,869,424
2025-04-21 10:32:06.820,tv,0.6828370094299316,318,299,408,355
2025-04-21 10:32:06.820,tv,0.6224538683891296,843,313,959,399
2025-04-21 10:32:06.820,tv,0.4185273051261902,592,85,958,297
